Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Revenue,Cost,Profit
634,2023-06-13,1047,Monitor,Electronics,North,3,223.39,670.17,497.45,172.72
635,2023-07-10,1136,Mouse,Accessories,East,3,1422.11,4266.33,3357.71,908.62
636,2023-02-09,1070,Phone,Electronics,North,5,1465.0,7325.0,5711.21,1613.79
637,2023-09-29,1011,Keyboard,Accessories,West,2,187.71,375.42,192.32,183.1
638,2023-04-14,1052,Laptop,Electronics,North,5,1338.8,6694.0,3745.51,2948.49
639,2023-07-08,1153,Monitor,Electronics,South,4,255.93,1023.72,667.46,356.26
640,2023-05-10,1068,Mouse,Accessories,North,5,422.94,2114.7,1166.03,948.67
641,2023-11-29,1020,Headphones,Accessories,West,5,636.7,3183.5,1837.65,1345.85
642,2023-08-17,1059,Monitor,Electronics,South,5,478.87,2394.35,1313.93,1080.42
643,2023-01-31,1104,Phone,Electronics,South,4,151.18,604.72,470.67,134.05
644,2023-07-10,1119,Phone,Electronics,East,5,124.5,622.5,490.84,131.66
645,2023-08-05,1009,Laptop,Electronics,North,2,1416.83,2833.66,1768.87,1064.79
646,2023-10-08,1175,Keyboard,Accessories,North,3,406.45,1219.35,636.3,583.05
647,2023-06-28,1140,Keyboard,Accessories,North,5,618.32,3091.6,2214.47,877.13
648,2023-05-15,1058,Mouse,Accessories,South,3,1470.79,4412.37,3025.41,1386.96
649,2023-09-26,1080,Phone,Electronics,West,1,1225.23,1225.23,731.44,493.79
650,2023-05-23,1194,Monitor,Electronics,South,5,1161.86,5809.3,3051.16,2758.14
651,2023-05-11,1075,Tablet,Electronics,East,5,867.75,4338.75,2749.04,1589.71
652,2023-09-27,1023,Keyboard,Accessories,South,4,912.24,3648.96,2854.22,794.74
653,2023-07-26,1084,Headphones,Accessories,East,2,1240.89,2481.78,1689.01,792.77
654,2023-12-15,1036,Laptop,Electronics,East,2,638.11,1276.22,729.19,547.03
655,2023-04-09,1076,Keyboard,Accessories,North,1,169.51,169.51,88.06,81.45
656,2023-06-01,1197,Mouse,Accessories,West,1,959.23,959.23,656.66,302.57
657,2023-01-27,1072,Laptop,Electronics,East,4,994.53,3978.12,2161.17,1816.95
658,2023-11-14,1197,Keyboard,Accessories,West,5,870.31,4351.55,2300.64,2050.91
659,2023-06-14,1110,Mouse,Accessories,South,4,1414.57,5658.28,3103.44,2554.84
660,2023-09-15,1140,Headphones,Accessories,East,4,1400.57,5602.28,3634.79,1967.49
661,2023-04-10,1090,Headphones,Accessories,North,4,150.94,603.76,444.16,159.6
662,2023-03-23,1170,Monitor,Electronics,East,3,1423.07,4269.21,2946.26,1322.95
663,2023-05-13,1125,Headphones,Accessories,North,3,1181.48,3544.44,2812.87,731.57
664,2023-01-01,1183,Monitor,Electronics,East,5,1029.16,5145.8,2640.93,2504.87
665,2023-07-31,1173,Phone,Electronics,East,2,928.64,1857.28,1439.85,417.43
666,2023-12-31,1013,Phone,Electronics,West,3,79.54,238.62,180.23,58.39
667,2023-07-03,1016,Mouse,Accessories,North,3,1304.97,3914.91,2434.52,1480.39
668,2023-03-02,1088,Tablet,Electronics,West,5,956.57,4782.85,3515.56,1267.29
669,2023-12-05,1014,Keyboard,Accessories,North,3,876.43,2629.29,1943.33,685.96
670,2023-12-01,1087,Headphones,Accessories,South,3,468.87,1406.61,1020.49,386.12
671,2023-05-28,1001,Phone,Electronics,West,1,563.08,563.08,304.8,258.28
672,2023-06-26,1167,Laptop,Electronics,South,5,1419.89,7099.45,3950.75,3148.7
673,2023-01-15,1095,Phone,Electronics,North,4,203.03,812.12,493.0,319.12
674,2023-09-14,1141,Laptop,Electronics,North,3,1321.27,3963.81,2896.1,1067.71
675,2023-10-26,1198,Phone,Electronics,North,4,664.19,2656.76,1423.99,1232.77
676,2023-01-28,1183,Mouse,Accessories,West,4,421.18,1684.72,1142.34,542.38
677,2023-10-08,1101,Phone,Electronics,West,4,532.07,2128.28,1317.74,810.54
678,2023-03-01,1040,Tablet,Electronics,West,3,827.36,2482.08,1968.45,513.63
679,2023-03-05,1176,Keyboard,Accessories,North,1,1311.84,1311.84,708.21,603.63
680,2023-05-29,1098,Mouse,Accessories,East,1,318.73,318.73,169.23,149.5
681,2023-11-25,1032,Mouse,Accessories,West,2,162.83,325.66,186.88,138.78
682,2023-06-22,1156,Mouse,Accessories,North,2,996.81,1993.62,1420.34,573.28
683,2023-03-09,1097,Keyboard,Accessories,South,3,916.21,2748.63,1940.16,808.47
684,2023-06-27,1065,Keyboard,Accessories,East,2,647.29,1294.58,870.98,423.6
685,2023-09-07,1095,Monitor,Electronics,North,2,1450.43,2900.86,1859.24,1041.62
686,2023-03-05,1082,Tablet,Electronics,East,2,1050.23,2100.46,1584.57,515.89
687,2023-01-10,1120,Phone,Electronics,West,5,1152.2,5761.0,4052.76,1708.24
688,2023-02-14,1114,Tablet,Electronics,North,5,912.67,4563.35,2998.01,1565.34
689,2023-04-24,1184,Tablet,Electronics,North,1,283.3,283.3,178.46,104.84
690,2023-05-26,1097,Mouse,Accessories,West,4,361.29,1445.16,896.52,548.64
691,2023-03-21,1194,Phone,Electronics,South,4,796.52,3186.08,2195.46,990.62
692,2023-08-24,1037,Keyboard,Accessories,North,2,641.11,1282.22,722.19,560.03
693,2023-03-30,1143,Phone,Electronics,South,2,911.56,1823.12,1116.75,706.37
694,2023-06-18,1199,Tablet,Electronics,South,1,1264.34,1264.34,668.01,596.33
695,2023-10-22,1200,Monitor,Electronics,West,3,691.77,2075.31,1074.76,1000.55
696,2023-09-30,1000,Keyboard,Accessories,South,4,1127.13,4508.52,3044.38,1464.14
697,2023-10-24,1028,Laptop,Electronics,South,5,1392.23,6961.15,4224.24,2736.91
698,2023-01-21,1082,Monitor,Electronics,North,1,1160.71,1160.71,927.27,233.44
699,2023-06-18,1112,Tablet,Electronics,South,2,1237.18,2474.36,1603.58,870.78
700,2023-12-19,1048,Mouse,Accessories,West,3,1281.65,3844.95,2039.93,1805.02
701,2023-07-17,1112,Keyboard,Accessories,East,2,510.55,1021.1,642.27,378.83
702,2023-11-13,1058,Headphones,Accessories,West,5,1272.38,6361.9,4025.17,2336.73
703,2023-05-03,1148,Tablet,Electronics,West,4,1486.33,5945.32,3571.01,2374.31
704,2023-11-13,1132,Laptop,Electronics,West,4,331.18,1324.72,676.34,648.38
705,2023-02-11,1151,Tablet,Electronics,North,5,698.52,3492.6,2414.09,1078.51
706,2023-07-15,1085,Mouse,Accessories,East,3,141.91,425.73,334.85,90.88
707,2023-08-23,1199,Monitor,Electronics,North,1,1273.68,1273.68,771.02,502.66
708,2023-11-15,1187,Mouse,Accessories,West,2,543.7,1087.4,854.49,232.91
709,2023-01-22,1108,Mouse,Accessories,West,4,1065.24,4260.96,2732.67,1528.29
710,2023-11-12,1048,Headphones,Accessories,West,1,239.37,239.37,187.02,52.35
711,2023-09-20,1066,Monitor,Electronics,South,3,1301.34,3904.02,2040.61,1863.41
712,2023-12-11,1173,Phone,Electronics,South,1,825.84,825.84,530.17,295.67
713,2023-10-28,1173,Headphones,Accessories,West,3,105.36,316.08,201.81,114.27
714,2023-06-07,1107,Phone,Electronics,East,2,1130.8,2261.6,1444.15,817.45
715,2023-04-19,1185,Tablet,Electronics,North,5,515.07,2575.35,1856.19,719.16
716,2023-06-08,1027,Mouse,Accessories,East,2,699.38,1398.76,1000.6,398.16
717,2023-12-06,1187,Phone,Electronics,North,2,492.97,985.94,508.12,477.82
718,2023-05-28,1018,Tablet,Electronics,East,1,544.82,544.82,422.11,122.71
719,2023-03-31,1119,Mouse,Accessories,East,5,1317.47,6587.35,3419.85,3167.5
720,2023-12-08,1168,Phone,Electronics,West,1,1401.35,1401.35,1040.25,361.1
721,2023-02-18,1176,Monitor,Electronics,East,3,1076.55,3229.65,1667.33,1562.32
722,2023-06-16,1067,Keyboard,Accessories,South,2,594.21,1188.42,878.83,309.59
723,2023-05-06,1078,Mouse,Accessories,West,1,871.95,871.95,580.82,291.13
724,2023-09-11,1077,Keyboard,Accessories,South,4,1168.61,4674.44,2565.58,2108.86
725,2023-07-22,1178,Phone,Electronics,East,4,709.23,2836.92,1994.81,842.11
726,2023-12-06,1137,Laptop,Electronics,South,5,1145.82,5729.1,2981.16,2747.94
727,2023-01-15,1148,Monitor,Electronics,West,2,327.27,654.54,347.85,306.69
728,2023-12-27,1195,Tablet,Electronics,North,3,947.22,2841.66,1468.6,1373.06
729,2023-04-16,1184,Headphones,Accessories,East,1,793.18,793.18,472.34,320.84
730,2023-10-31,1037,Phone,Electronics,North,4,906.73,3626.92,2075.34,1551.58
731,2023-04-06,1001,Keyboard,Accessories,South,1,1285.89,1285.89,849.21,436.68
732,2023-04-04,1181,Keyboard,Accessories,South,1,555.91,555.91,398.89,157.02
733,2023-06-03,1031,Keyboard,Accessories,South,5,94.81,474.05,291.07,182.98
734,2023-07-21,1033,Keyboard,Accessories,North,4,896.76,3587.04,2193.83,1393.21
735,2023-01-26,1130,Tablet,Electronics,South,4,1335.31,5341.24,2968.75,2372.49
736,2023-06-15,1170,Laptop,Electronics,North,5,145.03,725.15,434.63,290.52
737,2023-05-12,1062,Laptop,Electronics,South,5,1469.57,7347.85,5324.13,2023.72
738,2023-06-07,1080,Laptop,Electronics,North,3,1360.61,4081.83,3124.37,957.46
739,2023-01-01,1073,Keyboard,Accessories,East,1,576.91,576.91,313.77,263.14
740,2023-06-09,1113,Laptop,Electronics,West,4,1308.98,5235.92,3109.37,2126.55
741,2023-09-26,1075,Headphones,Accessories,West,2,759.68,1519.36,1111.89,407.47
742,2023-11-18,1182,Laptop,Electronics,North,5,916.96,4584.8,3515.61,1069.19
743,2023-11-16,1039,Keyboard,Accessories,East,5,1444.68,7223.4,5297.55,1925.85
744,2023-05-27,1185,Headphones,Accessories,East,2,290.6,581.2,449.41,131.79
745,2023-10-06,1127,Monitor,Electronics,South,2,1450.25,2900.5,2225.17,675.33
746,2023-06-08,1184,Keyboard,Accessories,North,3,1365.59,4096.77,3136.42,960.35
747,2023-06-23,1123,Tablet,Electronics,East,4,271.99,1087.96,558.24,529.72
748,2023-10-21,1167,Tablet,Electronics,South,2,1479.22,2958.44,2324.69,633.75
749,2023-01-18,1020,Tablet,Electronics,South,5,32.71,163.55,123.26,40.29
750,2023-03-30,1100,Headphones,Accessories,South,4,1127.53,4510.12,2400.73,2109.39
751,2023-02-16,1062,Keyboard,Accessories,West,1,242.29,242.29,174.02,68.27
752,2023-05-16,1142,Tablet,Electronics,North,5,1186.4,5932.0,3558.27,2373.73
753,2023-12-06,1148,Keyboard,Accessories,West,4,1075.27,4301.08,2474.07,1827.01
754,2023-07-12,1165,Monitor,Electronics,North,3,1487.38,4462.14,2566.62,1895.52
755,2023-07-09,1057,Keyboard,Accessories,South,4,1249.28,4997.12,2821.83,2175.29
756,2023-01-13,1051,Laptop,Electronics,West,3,1429.01,4287.03,2607.19,1679.84
757,2023-06-25,1118,Headphones,Accessories,North,3,1028.49,3085.47,1788.74,1296.73
758,2023-05-06,1182,Tablet,Electronics,West,2,1016.9,2033.8,1445.2,588.6
759,2023-09-19,1013,Headphones,Accessories,West,4,1033.46,4133.84,2522.01,1611.83
760,2023-06-22,1010,Tablet,Electronics,West,1,614.06,614.06,469.85,144.21
761,2023-05-06,1099,Keyboard,Accessories,North,2,951.78,1903.56,988.97,914.59
762,2023-05-24,1136,Keyboard,Accessories,North,2,1077.07,2154.14,1630.06,524.08
763,2023-09-15,1030,Tablet,Electronics,South,1,1218.95,1218.95,946.85,272.1
764,2023-12-07,1153,Phone,Electronics,North,1,1341.5,1341.5,836.78,504.72
765,2023-04-19,1036,Laptop,Electronics,East,3,282.72,848.16,525.93,322.23
766,2023-09-13,1075,Laptop,Electronics,West,1,449.97,449.97,318.8,131.17
767,2023-12-30,1109,Monitor,Electronics,South,2,1057.13,2114.26,1626.7,487.56
768,2023-01-07,1117,Keyboard,Accessories,East,3,185.55,556.65,305.21,251.44
769,2023-01-13,1104,Keyboard,Accessories,East,5,986.64,4933.2,2958.09,1975.11
770,2023-02-28,1129,Headphones,Accessories,East,5,1371.44,6857.2,5413.57,1443.63
771,2023-10-25,1171,Tablet,Electronics,North,2,300.82,601.64,395.29,206.35
772,2023-11-30,1144,Laptop,Electronics,West,4,286.16,1144.64,826.8,317.84
773,2023-03-27,1037,Keyboard,Accessories,North,1,793.35,793.35,552.98,240.37
774,2023-04-30,1187,Mouse,Accessories,East,3,1316.54,3949.62,2328.67,1620.95
775,2023-04-23,1010,Keyboard,Accessories,South,3,535.28,1605.84,1143.16,462.68
776,2023-03-30,1200,Tablet,Electronics,East,4,900.26,3601.04,2826.42,774.62
777,2023-02-08,1021,Keyboard,Accessories,West,2,1264.69,2529.38,1785.57,743.81
778,2023-09-07,1089,Keyboard,Accessories,West,1,100.12,100.12,58.18,41.94
779,2023-09-09,1039,Phone,Electronics,West,1,1112.12,1112.12,656.29,455.83
780,2023-08-28,1123,Laptop,Electronics,North,2,434.91,869.82,454.94,414.88
781,2023-01-09,1115,Monitor,Electronics,North,5,750.3,3751.5,1910.82,1840.68
782,2023-03-30,1189,Laptop,Electronics,North,4,190.48,761.92,508.71,253.21
783,2023-08-07,1047,Tablet,Electronics,South,5,294.97,1474.85,866.49,608.36
784,2023-06-25,1022,Tablet,Electronics,West,1,258.74,258.74,167.76,90.98
785,2023-05-28,1134,Tablet,Electronics,East,3,340.35,1021.05,802.79,218.26
786,2023-02-23,1042,Laptop,Electronics,North,5,929.4,4647.0,3208.23,1438.77
787,2023-03-22,1110,Mouse,Accessories,East,1,696.84,696.84,450.9,245.94
788,2023-12-16,1094,Monitor,Electronics,North,2,1351.11,2702.22,1923.37,778.85
789,2023-08-07,1095,Monitor,Electronics,South,1,453.64,453.64,240.79,212.85
790,2023-05-17,1174,Tablet,Electronics,East,1,481.81,481.81,273.94,207.87
791,2023-04-01,1058,Mouse,Accessories,West,5,632.89,3164.45,1769.8,1394.65
792,2023-06-07,1070,Mouse,Accessories,West,1,134.81,134.81,87.75,47.06
793,2023-12-06,1125,Phone,Electronics,West,1,110.56,110.56,77.79,32.77
794,2023-03-20,1094,Laptop,Electronics,North,2,219.01,438.02,332.33,105.69
795,2023-01-06,1066,Laptop,Electronics,East,1,1483.13,1483.13,1076.38,406.75
796,2023-12-19,1163,Laptop,Electronics,West,3,614.95,1844.85,1367.67,477.18
797,2023-09-03,1200,Mouse,Accessories,South,3,32.51,97.53,53.16,44.37
798,2023-04-26,1098,Headphones,Accessories,South,4,856.52,3426.08,1924.47,1501.61
799,2023-12-11,1157,Laptop,Electronics,North,2,1194.0,2388.0,1288.78,1099.22
800,2023-12-02,1198,Phone,Electronics,South,2,620.61,1241.22,961.12,280.1
801,2023-12-28,1046,Monitor,Electronics,North,5,1464.36,7321.8,5767.04,1554.76
802,2023-11-09,1088,Keyboard,Accessories,South,3,973.06,2919.18,1761.88,1157.3
803,2023-07-26,1084,Laptop,Electronics,West,3,109.26,327.78,173.89,153.89
804,2023-12-20,1197,Laptop,Electronics,North,4,121.98,487.92,259.2,228.72
805,2023-02-21,1020,Keyboard,Accessories,East,1,1256.22,1256.22,877.2,379.02
806,2023-12-26,1153,Mouse,Accessories,East,1,583.76,583.76,302.48,281.28
807,2023-08-21,1176,Headphones,Accessories,North,5,1243.4,6217.0,3153.14,3063.86
808,2023-07-30,1111,Headphones,Accessories,West,2,803.99,1607.98,1129.94,478.04
809,2023-10-27,1144,Keyboard,Accessories,East,1,616.08,616.08,424.54,191.54
810,2023-03-27,1171,Laptop,Electronics,North,5,627.08,3135.4,2064.98,1070.42
811,2023-05-17,1110,Laptop,Electronics,East,3,91.84,275.52,171.2,104.32
812,2023-09-30,1163,Keyboard,Accessories,West,5,170.47,852.35,441.19,411.16
813,2023-08-04,1174,Mouse,Accessories,West,3,69.23,207.69,106.11,101.58
814,2023-04-26,1135,Laptop,Electronics,West,4,948.03,3792.12,2567.6,1224.52
815,2023-08-22,1037,Keyboard,Accessories,South,2,1478.98,2957.96,1672.13,1285.83
816,2023-08-24,1014,Keyboard,Accessories,North,3,1239.66,3718.98,2607.38,1111.6
817,2023-10-02,1041,Mouse,Accessories,North,3,1280.65,3841.95,2752.55,1089.4
818,2023-09-25,1105,Mouse,Accessories,North,3,1074.1,3222.3,2109.11,1113.19
819,2023-09-11,1039,Headphones,Accessories,North,4,284.34,1137.36,711.42,425.94
820,2023-11-20,1092,Phone,Electronics,South,2,992.36,1984.72,1029.52,955.2
821,2023-09-25,1175,Laptop,Electronics,South,4,35.01,140.04,109.3,30.74
822,2023-10-08,1106,Keyboard,Accessories,South,5,101.74,508.7,312.48,196.22
823,2023-01-10,1196,Phone,Electronics,East,1,538.54,538.54,365.28,173.26
824,2023-03-13,1010,Monitor,Electronics,West,1,427.19,427.19,333.56,93.63
825,2023-12-22,1061,Headphones,Accessories,East,4,128.3,513.2,356.46,156.74
826,2023-03-06,1166,Tablet,Electronics,East,4,280.02,1120.08,775.66,344.42
827,2023-06-09,1127,Tablet,Electronics,West,3,523.41,1570.23,1006.43,563.8
828,2023-10-03,1014,Headphones,Accessories,North,4,283.75,1135.0,697.99,437.01
829,2023-01-13,1151,Laptop,Electronics,East,4,1457.54,5830.16,3493.57,2336.59
830,2023-03-09,1176,Phone,Electronics,North,5,1000.38,5001.9,3487.89,1514.01
831,2023-01-04,1179,Monitor,Electronics,North,5,838.99,4194.95,3022.35,1172.6
832,2023-05-23,1065,Monitor,Electronics,East,2,1258.03,2516.06,1954.48,561.58
833,2023-09-23,1022,Phone,Electronics,North,5,917.46,4587.3,3318.24,1269.06
834,2023-04-17,1020,Laptop,Electronics,South,3,688.27,2064.81,1450.65,614.16
835,2023-05-25,1091,Laptop,Electronics,South,2,809.99,1619.98,938.97,681.01
836,2023-06-19,1046,Monitor,Electronics,East,3,642.27,1926.81,1436.2,490.61
837,2023-04-30,1028,Mouse,Accessories,East,1,1102.88,1102.88,796.04,306.84
838,2023-08-03,1085,Tablet,Electronics,West,4,951.83,3807.32,2312.77,1494.55
839,2023-01-01,1191,Phone,Electronics,South,5,218.59,1092.95,675.94,417.01
840,2023-01-27,1029,Monitor,Electronics,West,3,1145.35,3436.05,1832.18,1603.87
841,2023-04-24,1088,Monitor,Electronics,West,1,635.47,635.47,477.92,157.55
842,2023-11-04,1030,Laptop,Electronics,South,4,967.44,3869.76,2275.56,1594.2
843,2023-05-02,1018,Keyboard,Accessories,North,3,391.72,1175.16,632.18,542.98
844,2023-08-28,1123,Phone,Electronics,North,4,1371.42,5485.68,4059.52,1426.16
845,2023-05-31,1015,Monitor,Electronics,North,1,291.27,291.27,201.07,90.2
846,2023-01-21,1052,Mouse,Accessories,South,4,117.46,469.84,263.35,206.49
847,2023-05-08,1001,Tablet,Electronics,South,5,179.77,898.85,469.44,429.41
848,2023-06-09,1113,Headphones,Accessories,East,5,156.76,783.8,470.33,313.47
849,2023-08-02,1051,Tablet,Electronics,West,2,941.87,1883.74,974.61,909.13
850,2023-08-02,1052,Phone,Electronics,North,3,679.41,2038.23,1497.08,541.15
851,2023-05-08,1127,Phone,Electronics,East,1,726.72,726.72,575.88,150.84
852,2023-11-25,1158,Monitor,Electronics,South,5,674.7,3373.5,2566.46,807.04
853,2023-08-06,1180,Headphones,Accessories,West,5,381.18,1905.9,996.21,909.69
854,2023-08-17,1152,Tablet,Electronics,West,2,572.08,1144.16,670.5,473.66
855,2023-10-20,1178,Laptop,Electronics,West,5,30.78,153.9,77.13,76.77
856,2023-12-29,1044,Laptop,Electronics,West,2,500.28,1000.56,508.65,491.91
857,2023-11-06,1195,Tablet,Electronics,West,3,255.13,765.39,517.59,247.8
858,2023-07-07,1033,Keyboard,Accessories,West,5,1346.54,6732.7,3679.44,3053.26
859,2023-12-24,1041,Phone,Electronics,South,3,911.33,2733.99,1933.17,800.82
860,2023-04-17,1143,Monitor,Electronics,South,2,1201.87,2403.74,1780.9,622.84
861,2023-01-25,1050,Tablet,Electronics,North,4,688.48,2753.92,1816.71,937.21
862,2023-11-24,1123,Phone,Electronics,South,1,1174.95,1174.95,914.61,260.34
863,2023-06-16,1161,Monitor,Electronics,West,3,452.58,1357.74,872.57,485.17
864,2023-04-01,1115,Headphones,Accessories,South,2,1351.15,2702.3,1377.94,1324.36
865,2023-07-05,1016,Phone,Electronics,West,3,910.81,2732.43,1633.33,1099.1
866,2023-10-30,1194,Laptop,Electronics,West,5,1047.22,5236.1,3142.58,2093.52
867,2023-04-12,1115,Monitor,Electronics,West,5,1009.67,5048.35,3417.93,1630.42
868,2023-08-13,1183,Keyboard,Accessories,North,3,361.43,1084.29,615.69,468.6
869,2023-10-17,1044,Tablet,Electronics,South,2,663.9,1327.8,868.57,459.23
870,2023-06-25,1005,Laptop,Electronics,North,1,1448.2,1448.2,754.54,693.66
871,2023-12-01,1013,Phone,Electronics,East,1,870.9,870.9,691.3,179.6
872,2023-09-24,1060,Headphones,Accessories,East,5,1054.72,5273.6,2682.36,2591.24
873,2023-10-13,1036,Phone,Electronics,South,1,1095.41,1095.41,686.25,409.16
874,2023-09-23,1043,Tablet,Electronics,North,3,154.63,463.89,297.15,166.74
875,2023-08-15,1151,Monitor,Electronics,West,2,1444.48,2888.96,1739.4,1149.56
876,2023-05-20,1106,Laptop,Electronics,West,3,405.98,1217.94,749.72,468.22
877,2023-10-04,1080,Headphones,Accessories,South,3,209.46,628.38,424.63,203.75
878,2023-08-28,1172,Tablet,Electronics,South,2,285.59,571.18,423.24,147.94
879,2023-05-01,1078,Headphones,Accessories,East,3,238.56,715.68,548.13,167.55
880,2023-01-03,1138,Laptop,Electronics,South,4,802.1,3208.4,2243.52,964.88
881,2023-07-16,1132,Tablet,Electronics,North,4,618.81,2475.24,1752.04,723.2
882,2023-03-04,1098,Headphones,Accessories,North,5,1487.35,7436.75,4006.85,3429.9
883,2023-11-29,1192,Tablet,Electronics,East,2,259.92,519.84,374.82,145.02
884,2023-01-09,1167,Headphones,Accessories,West,4,1377.49,5509.96,3546.33,1963.63
885,2023-08-11,1032,Keyboard,Accessories,North,5,758.15,3790.75,2464.67,1326.08
886,2023-07-07,1064,Headphones,Accessories,South,4,826.78,3307.12,2566.13,740.99
887,2023-02-26,1086,Laptop,Electronics,North,1,1427.06,1427.06,908.71,518.35
888,2023-03-22,1111,Keyboard,Accessories,East,4,1172.49,4689.96,2374.61,2315.35
889,2023-11-04,1108,Phone,Electronics,East,5,783.77,3918.85,2799.96,1118.89
890,2023-10-10,1063,Mouse,Accessories,West,2,963.69,1927.38,1484.22,443.16
891,2023-04-21,1046,Mouse,Accessories,West,2,741.86,1483.72,1144.15,339.57
892,2023-12-17,1185,Mouse,Accessories,West,5,872.74,4363.7,3483.51,880.19
893,2023-03-18,1101,Phone,Electronics,North,3,625.14,1875.42,1206.69,668.73
894,2023-05-01,1194,Laptop,Electronics,North,4,83.06,332.24,234.19,98.05
895,2023-11-04,1056,Monitor,Electronics,East,5,780.52,3902.6,2987.32,915.28
896,2024-01-01,1123,Headphones,Accessories,South,1,633.75,633.75,416.59,217.16
897,2023-12-01,1136,Phone,Electronics,East,1,283.82,283.82,212.99,70.83
898,2023-06-13,1009,Mouse,Accessories,West,2,704.28,1408.56,1045.9,362.66
899,2023-12-31,1078,Mouse,Accessories,North,5,147.08,735.4,483.21,252.19
900,2023-01-22,1065,Phone,Electronics,West,1,1374.34,1374.34,1043.93,330.41
901,2023-02-26,1016,Laptop,Electronics,South,2,354.9,709.8,429.43,280.37
902,2023-02-01,1191,Phone,Electronics,East,1,1451.83,1451.83,1025.33,426.5
903,2023-09-02,1092,Monitor,Electronics,North,1,532.49,532.49,302.78,229.71
904,2023-10-22,1088,Mouse,Accessories,West,5,1055.14,5275.7,3562.97,1712.73
905,2023-02-28,1119,Keyboard,Accessories,South,1,369.83,369.83,263.77,106.06
906,2023-05-14,1156,Monitor,Electronics,East,2,1026.21,2052.42,1260.85,791.57
907,2023-06-22,1194,Keyboard,Accessories,East,5,342.92,1714.6,1141.26,573.34
908,2023-02-05,1004,Tablet,Electronics,West,3,345.6,1036.8,825.76,211.04
909,2023-06-15,1111,Tablet,Electronics,West,1,1021.76,1021.76,520.05,501.71
910,2023-01-17,1161,Tablet,Electronics,South,3,1165.5,3496.5,2533.31,963.19
911,2023-05-19,1177,Tablet,Electronics,North,1,1037.69,1037.69,664.52,373.17
912,2023-08-13,1054,Tablet,Electronics,East,5,651.05,3255.25,2397.01,858.24
913,2023-07-06,1046,Monitor,Electronics,West,1,1180.96,1180.96,661.69,519.27
914,2023-09-16,1028,Phone,Electronics,West,1,409.1,409.1,275.59,133.51
915,2023-03-17,1060,Laptop,Electronics,North,5,1175.23,5876.15,4612.49,1263.66
916,2023-07-31,1082,Monitor,Electronics,West,1,694.55,694.55,512.78,181.77
917,2023-06-10,1097,Mouse,Accessories,South,5,241.49,1207.45,621.11,586.34
918,2023-04-22,1183,Phone,Electronics,West,3,390.55,1171.65,799.62,372.03
919,2023-12-23,1129,Monitor,Electronics,West,3,652.95,1958.85,1163.31,795.54
920,2023-05-25,1138,Phone,Electronics,North,1,359.01,359.01,220.95,138.06
921,2023-11-30,1078,Laptop,Electronics,North,1,637.12,637.12,438.44,198.68
922,2023-10-17,1150,Tablet,Electronics,North,2,1102.74,2205.48,1167.56,1037.92
923,2023-07-15,1198,Headphones,Accessories,East,5,1011.97,5059.85,3979.21,1080.64
924,2023-08-23,1191,Tablet,Electronics,North,3,1137.97,3413.91,2558.97,854.94
925,2023-10-13,1066,Headphones,Accessories,East,2,1333.48,2666.96,1954.41,712.55
926,2023-01-03,1171,Keyboard,Accessories,South,2,503.78,1007.56,574.49,433.07
927,2023-06-22,1027,Laptop,Electronics,East,5,684.85,3424.25,2221.73,1202.52
928,2023-06-08,1165,Phone,Electronics,South,3,33.52,100.56,54.12,46.44
929,2023-11-29,1083,Mouse,Accessories,East,1,1153.95,1153.95,685.15,468.8
930,2023-04-10,1101,Monitor,Electronics,South,1,234.63,234.63,152.54,82.09
931,2023-03-24,1112,Monitor,Electronics,North,3,581.17,1743.51,1391.11,352.4
932,2023-02-19,1138,Laptop,Electronics,South,5,577.43,2887.15,1940.43,946.72
933,2023-10-20,1087,Mouse,Accessories,South,2,1128.48,2256.96,1591.31,665.65
934,2023-11-21,1177,Keyboard,Accessories,North,2,486.58,973.16,549.51,423.65
935,2023-04-27,1101,Tablet,Electronics,East,4,549.98,2199.92,1337.58,862.34
936,2023-03-07,1131,Mouse,Accessories,East,3,1258.95,3776.85,2285.05,1491.8
937,2023-04-12,1159,Laptop,Electronics,North,1,530.94,530.94,280.15,250.79
938,2023-06-11,1160,Headphones,Accessories,North,4,816.2,3264.8,2282.28,982.52
939,2023-11-03,1066,Tablet,Electronics,East,5,172.07,860.35,502.99,357.36
940,2023-07-30,1055,Laptop,Electronics,East,5,176.31,881.55,544.01,337.54
941,2023-06-03,1052,Monitor,Electronics,South,5,1477.14,7385.7,5821.84,1563.86
942,2023-06-22,1068,Tablet,Electronics,West,4,847.37,3389.48,2219.65,1169.83
943,2023-10-04,1123,Monitor,Electronics,North,2,976.14,1952.28,1307.27,645.01
944,2023-11-27,1006,Headphones,Accessories,North,1,778.58,778.58,542.38,236.2
945,2023-01-13,1136,Phone,Electronics,West,2,410.87,821.74,447.3,374.44
946,2023-07-05,1171,Phone,Electronics,West,4,329.29,1317.16,921.73,395.43
947,2023-11-24,1029,Headphones,Accessories,South,4,873.22,3492.88,2216.56,1276.32
948,2023-02-11,1124,Monitor,Electronics,East,5,865.8,4329.0,2866.36,1462.64
949,2023-05-14,1187,Mouse,Accessories,West,1,304.05,304.05,202.9,101.15
950,2023-03-12,1147,Mouse,Accessories,North,3,1327.04,3981.12,2062.84,1918.28
